chemical,disease,n_proteins_mapped_chemical,n_proteins_mapped_disease,closest,avg_closest_null,std_closest_null,z_closest
biochanin a,endocrine system diseases,1,333,2,1.761,0.464627808,0.514390219
biochanin a,overnutrition,1,14,2,2.156,0.392,-0.397959184
biochanin a,"genetic diseases, x-linked",1,119,2,1.884,0.338443496,0.342745544
biochanin a,"skin diseases, vascular",1,19,2,2.084,0.327022935,-0.256862718
biochanin a,musculoskeletal abnormalities,1,67,2,1.89,0.340440891,0.323110422
biochanin a,gastrointestinal diseases,1,262,2,1.758,0.44208144,0.547410449
biochanin a,cholestasis,1,35,2,1.995,0.273815631,0.018260462
biochanin a,"arrhythmias, cardiac",1,31,2,2.075,0.327681248,-0.228880965
biochanin a,congenital abnormalities,1,429,2,1.695,0.483709624,0.630543585
biochanin a,glomerulonephritis,1,20,2,2.126,0.371650373,-0.339028315
biochanin a,"metal metabolism, inborn errors",1,21,2,2.188,0.408235226,-0.460518808
biochanin a,digestive system diseases,1,368,2,1.72,0.464327471,0.603022689
biochanin a,bile duct diseases,1,38,2,1.993,0.262585224,0.026658012
biochanin a,congenital disorders of glycosylation,1,25,2,2.111,0.41313315,-0.268678512
biochanin a,"brain diseases, metabolic",1,103,2,1.96,0.228910463,0.174740811
biochanin a,urologic neoplasms,1,37,2,1.958,0.272462842,0.15414946
biochanin a,ovarian neoplasms,1,17,2,1.975,0.279955354,0.089299953
biochanin a,blood protein disorders,1,22,2,2.06,0.287054002,-0.209019904
biochanin a,neurodegenerative diseases,1,259,2,1.712,0.478597952,0.601757694
biochanin a,"genetic diseases, inborn",1,960,1,1.33,0.563116329,-0.586024562
biochanin a,vision disorders,1,22,2,2.183,0.391804798,-0.467069318
biochanin a,collagen diseases,1,26,2,2.01,0.293087018,-0.03411956
biochanin a,otorhinolaryngologic diseases,1,45,2,2.023,0.313800892,-0.073294884
biochanin a,glioma,1,19,2,1.997,0.298313593,0.010056531
biochanin a,digestive system neoplasms,1,98,2,1.87,0.356510869,0.364645264
biochanin a,myocardial infarction,1,16,2,2.139,0.368346304,-0.377362277
biochanin a,"cholestasis, intrahepatic",1,35,2,1.995,0.273815631,0.018260462
biochanin a,mouth diseases,1,27,2,2.042,0.306978827,-0.136817254
biochanin a,panuveitis,1,14,2,2.105,0.322451547,-0.325630319
biochanin a,neuroectodermal tumors,1,52,2,1.918,0.302119182,0.271416067
biochanin a,"demyelinating autoimmune diseases, cns",1,85,2,1.911,0.339232958,0.262356584
biochanin a,cardiovascular diseases,1,384,2,1.712,0.501054887,0.574787328
biochanin a,dysostoses,1,22,2,2.008,0.289717103,-0.027613144
biochanin a,"lipid metabolism, inborn errors",1,50,2,1.999,0.238744633,0.004188576
biochanin a,"mental retardation, x-linked",1,70,2,1.931,0.293664775,0.234961786
biochanin a,crohn disease,1,88,2,1.919,0.3137499,0.258167413
biochanin a,hemorrhagic disorders,1,59,2,1.992,0.240698982,0.033236534
biochanin a,immunoproliferative disorders,1,108,2,1.897,0.319985937,0.321889146
biochanin a,central nervous system diseases,1,396,2,1.694,0.496350682,0.616499606
biochanin a,"amino acid metabolism, inborn errors",1,56,2,2.009,0.311318165,-0.028909331
biochanin a,goiter,1,20,2,2.112,0.373438081,-0.299915852
biochanin a,hypopigmentation,1,26,2,2.047,0.317475983,-0.148042694
biochanin a,polyneuropathies,1,66,2,1.914,0.335565195,0.256284029
biochanin a,peripheral nervous system diseases,1,73,2,1.915,0.322141273,0.26385939
biochanin a,"blood coagulation disorders, inherited",1,36,2,2.038,0.307499593,-0.123577399
biochanin a,"brain diseases, metabolic, inborn",1,102,2,1.952,0.244327649,0.196457504
biochanin a,endocrine gland neoplasms,1,53,2,1.902,0.332258935,0.294950683
biochanin a,"heredodegenerative disorders, nervous system",1,219,2,1.789,0.431832143,0.488615781
biochanin a,"genital diseases, female",1,38,2,1.893,0.354331765,0.301976877
biochanin a,malabsorption syndromes,1,38,2,2.003,0.294942367,-0.010171479
biochanin a,"neoplasms, neuroepithelial",1,28,2,1.956,0.300106648,0.146614546
genistein,liver diseases,18,81,1.666666667,1.665277778,0.104118507,0.013339501
genistein,lung diseases,18,83,1.5,1.619,0.107666552,-1.105264335
genistein,overweight,18,14,1.833333333,2.018222222,0.094907622,-1.948093148
genistein,bone marrow diseases,18,60,1.611111111,1.633888889,0.092827665,-0.245377042
genistein,tauopathies,18,38,1.722222222,1.745,0.100858965,-0.225837909
genistein,intellectual disability,18,99,1.666666667,1.633666667,0.095954658,0.343912436
genistein,spondylarthropathies,18,20,1.944444444,1.8345,0.087921103,1.250489821
genistein,anemia,18,60,1.722222222,1.737333333,0.080928562,-0.186721607
genistein,"carcinoma, renal cell",18,19,1.777777778,1.836277778,0.084950803,-0.688633869
genistein,"cardiomyopathy, dilated",18,32,1.777777778,1.761888889,0.09461103,0.167939076
genistein,inflammatory bowel diseases,18,144,1.388888889,1.601166667,0.095370606,-2.225819746
genistein,prostatic diseases,18,68,1.611111111,1.691555556,0.102669553,-0.783527759
genistein,vascular diseases,18,213,1.444444444,1.544833333,0.10282658,-0.976293181
genistein,hypersensitivity,18,54,1.833333333,1.754277778,0.103549222,0.763458712
genistein,metabolic diseases,18,649,1.277777778,1.339444444,0.110608586,-0.557521518
genistein,sleep disorders,18,21,2.055555556,1.992722222,0.097021046,0.647625809
genistein,"abnormalities, multiple",18,141,1.555555556,1.559277778,0.100868313,-0.036901799
genistein,"leukemia, myeloid, acute",18,43,1.555555556,1.670444444,0.0936136,-1.227267069
genistein,alzheimer disease,18,32,1.722222222,1.783611111,0.095871168,-0.640326911
genistein,"liver cirrhosis, biliary",18,28,1.888888889,1.800277778,0.099860628,0.887347824
genistein,"death, sudden",18,23,1.722222222,1.878888889,0.122267668,-1.281341738
genistein,cerebrovascular disorders,18,52,1.777777778,1.777833333,0.092379367,-0.000601385
genistein,"genital diseases, male",18,94,1.611111111,1.687055556,0.09382659,-0.809412815
genistein,uveal diseases,18,19,1.888888889,1.898833333,0.086548334,-0.114900472
genistein,cerebellar ataxia,18,35,1.722222222,1.788,0.082629323,-0.796058539
genistein,virus diseases,18,22,1.888888889,1.878277778,0.131216048,0.08086748
genistein,"infant, newborn, diseases",18,53,1.777777778,1.799,0.084108909,-0.252318362
genistein,parkinson disease,18,39,1.722222222,1.7255,0.101797411,-0.032199029
genistein,behcet syndrome,18,14,2.055555556,1.948944444,0.097633084,1.091956809
genistein,"genital neoplasms, male",18,77,1.611111111,1.708833333,0.095175585,-1.026757253
genistein,exophthalmos,18,14,2.111111111,2.028222222,0.098756716,0.839324074
genistein,epilepsy,18,32,1.888888889,1.964388889,0.093987768,-0.803296017
genistein,immune system diseases,18,473,1.388888889,1.360055556,0.105433248,0.273474771
genistein,"purine-pyrimidine metabolism, inborn errors",18,20,2.055555556,1.9915,0.096314669,0.665065419
genistein,retinal diseases,18,138,1.777777778,1.700333333,0.08969709,0.863399746
genistein,nervous system diseases,18,805,1,1.256111111,0.107006115,-2.393425004
genistein,"muscular disorders, atrophic",18,36,1.777777778,1.781833333,0.08164344,-0.049673992
genistein,thyroid diseases,18,35,1.833333333,1.853333333,0.086502694,-0.231206672
genistein,"carbohydrate metabolism, inborn errors",18,85,1.944444444,1.775611111,0.091649477,1.842163641
genistein,tdp-43 proteinopathies,18,30,1.666666667,1.722166667,0.0948195,-0.585322637
genistein,"colitis, ulcerative",18,68,1.388888889,1.710166667,0.090743006,-3.540523844
genistein,dementia,18,47,1.666666667,1.692222222,0.105444386,-0.242360514
genistein,disorders of sex development,18,27,1.777777778,1.861388889,0.091421811,-0.914564152
genistein,skin diseases,18,310,1.388888889,1.430166667,0.103711241,-0.398006785
genistein,neoplasms,18,531,1.166666667,1.2945,0.107789218,-1.185956594
genistein,"congenital, hereditary, and neonatal diseases and abnormalities",18,1129,1.055555556,1.180722222,0.109135082,-1.146896715
genistein,motor neuron disease,18,36,1.666666667,1.687111111,0.100654893,-0.203114264
genistein,cardiomyopathies,18,53,1.666666667,1.713666667,0.087140514,-0.539358766
genistein,joint diseases,18,89,1.722222222,1.649055556,0.102657753,0.712724219
genistein,"uveitis, anterior",18,14,2.055555556,1.948944444,0.097633084,1.091956809
genistein,graves disease,18,14,2.111111111,2.028222222,0.098756716,0.839324074
genistein,"renal tubular transport, inborn errors",18,38,1.888888889,1.900166667,0.092024403,-0.122552034
genistein,muscular dystrophies,18,39,1.777777778,1.775333333,0.081157977,0.030119583
genistein,carotid artery diseases,18,19,1.888888889,1.927944444,0.09623773,-0.405823742
genistein,"pathological conditions, signs and symptoms",18,220,1.388888889,1.587666667,0.107236844,-1.85363323
genistein,heart diseases,18,197,1.388888889,1.563777778,0.102951745,-1.698746238
genistein,leprosy,18,20,2.166666667,2.004888889,0.093132323,1.737074435
genistein,breast neoplasms,18,43,1.611111111,1.677944444,0.102586774,-0.651480989
genistein,bone diseases,18,162,1.5,1.556611111,0.103169509,-0.548719402
genistein,respiratory tract diseases,18,103,1.5,1.607444444,0.101160611,-1.062117397
genistein,cardiovascular abnormalities,18,71,1.611111111,1.732722222,0.091308712,-1.331867558
genistein,death,18,23,1.722222222,1.878888889,0.122267668,-1.281341738
genistein,arteriosclerosis,18,45,1.666666667,1.840055556,0.08304318,-2.087936526
genistein,intestinal neoplasms,18,43,1.722222222,1.663,0.103840512,0.570319053
genistein,skin abnormalities,18,72,1.666666667,1.708055556,0.08833115,-0.468565043
genistein,adenocarcinoma,18,32,1.722222222,1.727666667,0.110196177,-0.049406836
genistein,urological manifestations,18,19,2,2.019444444,0.093119795,-0.208811074
genistein,"anemia, hemolytic",18,29,1.888888889,1.885222222,0.08666745,0.04230731
genistein,respiratory hypersensitivity,18,45,1.833333333,1.774,0.11218063,0.528908896
genistein,ovarian diseases,18,28,1.722222222,1.682944444,0.128873934,0.304776743
genistein,spinocerebellar ataxias,18,33,1.722222222,1.8015,0.086828037,-0.913043533
genistein,urogenital neoplasms,18,135,1.555555556,1.548222222,0.097698453,0.075060895
genistein,"anemia, aplastic",18,21,1.833333333,1.798611111,0.082558902,0.420575148
genistein,head and neck neoplasms,18,38,1.777777778,1.724833333,0.090177996,0.587110456
genistein,lung neoplasms,18,21,1.611111111,1.730388889,0.123820248,-0.963313999
genistein,leukemia,18,124,1.444444444,1.539,0.1007257,-0.938743096
genistein,actinomycetales infections,18,29,1.944444444,1.869277778,0.090307961,0.832337105
genistein,colonic diseases,18,116,1.333333333,1.602055556,0.096871287,-2.774013124
genistein,colitis,18,68,1.388888889,1.710166667,0.090743006,-3.540523844
genistein,blood platelet disorders,18,28,1.833333333,1.917888889,0.090668233,-0.932581933
genistein,esophageal diseases,18,26,1.888888889,1.763,0.093710284,1.343383926
genistein,keratosis,18,25,1.722222222,1.872055556,0.088735823,-1.688532637
genistein,rectal diseases,18,32,1.722222222,1.7065,0.101575718,0.154783274
genistein,insulin resistance,18,32,1.888888889,1.925722222,0.086663657,-0.425014758
genistein,mycobacterium infections,18,29,1.944444444,1.869277778,0.090307961,0.832337105
genistein,spinocerebellar degenerations,18,35,1.777777778,1.81,0.08321473,-0.387217769
genistein,ocular motility disorders,18,20,2,1.981111111,0.095037355,0.198752259
genistein,adrenal gland diseases,18,19,1.611111111,1.856777778,0.124075793,-1.979972566
genistein,"lysosomal storage diseases, nervous system",18,36,1.944444444,1.866055556,0.090575645,0.865452171
genistein,intestinal diseases,18,222,1.333333333,1.497166667,0.100375822,-1.632199177
genistein,myocardial ischemia,18,52,1.611111111,1.795833333,0.097426373,-1.896018671
genistein,gout,18,17,2.055555556,2.002333333,0.101656587,0.523549173
genistein,neuromuscular diseases,18,177,1.166666667,1.506833333,0.107437478,-3.16618253
genistein,hematologic diseases,18,198,1.444444444,1.500888889,0.099562996,-0.566921917
genistein,spinal cord diseases,18,70,1.666666667,1.621722222,0.097760715,0.459739318
genistein,multiple sclerosis,18,84,1.611111111,1.632555556,0.109276577,-0.196240081
genistein,albuminuria,18,19,2,2.019444444,0.093119795,-0.208811074
genistein,metabolic syndrome x,18,17,1.944444444,1.985166667,0.09255814,-0.439963706
genistein,brain diseases,18,351,1.5,1.440611111,0.103133603,0.575844216
genistein,connective tissue diseases,18,175,1.5,1.552222222,0.107099815,-0.487603291
genistein,neoplasms by site,18,281,1.222222222,1.425388889,0.101034021,-2.010873804
genistein,female urogenital diseases,18,264,1.5,1.491222222,0.108084272,0.08121235
genistein,"spastic paraplegia, hereditary",18,23,1.888888889,1.876611111,0.089514448,0.137159733
genistein,heart arrest,18,17,1.722222222,1.890055556,0.138405369,-1.212621548
genistein,"lymphoma, non-hodgkin",18,26,1.777777778,1.734944444,0.110896445,0.386246224
genistein,"leukemia, lymphoid",18,73,1.666666667,1.688,0.08875935,-0.240350265
genistein,musculoskeletal diseases,18,330,1.333333333,1.439833333,0.107210866,-0.993369461
genistein,nutrition disorders,18,25,1.833333333,1.971277778,0.090977392,-1.516249717
genistein,autoimmune diseases of the nervous system,18,99,1.611111111,1.624722222,0.105715887,-0.128751804
genistein,"limb deformities, congenital",18,21,1.777777778,1.789611111,0.112979172,-0.10473907
genistein,"arthritis, rheumatoid",18,43,1.777777778,1.751944444,0.095010964,0.271898444
genistein,lipidoses,18,29,1.888888889,1.907611111,0.084463284,-0.221661074
genistein,retinitis pigmentosa,18,72,1.833333333,1.812333333,0.089289306,0.235190538
genistein,male urogenital diseases,18,317,1.5,1.493444444,0.104439657,0.062768835
genistein,neuroendocrine tumors,18,25,1.833333333,1.794555556,0.080981556,0.478847035
genistein,pancreatic diseases,18,25,1.888888889,1.786277778,0.108832057,0.942839029
genistein,"death, sudden, cardiac",18,17,1.722222222,1.890055556,0.138405369,-1.212621548
genistein,hemostatic disorders,18,24,1.944444444,1.862555556,0.088877152,0.921371658
genistein,blood coagulation disorders,18,40,1.833333333,1.859111111,0.084523063,-0.30497922
genistein,"neoplasms, connective tissue",18,30,1.722222222,1.7145,0.102554999,0.07529835
genistein,"leukemia, lymphocytic, chronic, b-cell",18,19,1.833333333,1.838888889,0.110302614,-0.05036649
genistein,proteostasis deficiencies,18,40,1.555555556,1.663,0.104255799,-1.030584827
genistein,liver cirrhosis,18,30,1.888888889,1.7955,0.100634392,0.92800172
genistein,"cardiomyopathy, hypertrophic",18,23,1.888888889,1.891611111,0.087921805,-0.030961855
genistein,hair diseases,18,22,1.833333333,1.903,0.091007461,-0.765504999
genistein,"neoplasms, germ cell and embryonal",18,59,1.555555556,1.641277778,0.097596913,-0.878329239
genistein,arterial occlusive diseases,18,51,1.666666667,1.799611111,0.079786579,-1.666250722
genistein,dyskinesias,18,50,1.666666667,1.700055556,0.10219503,-0.326717346
genistein,prostatic neoplasms,18,68,1.611111111,1.691555556,0.102669553,-0.783527759
genistein,bacterial infections and mycoses,18,37,1.888888889,1.797777778,0.100067878,0.910493085
genistein,bronchial diseases,18,54,1.833333333,1.760333333,0.104104115,0.701221083
genistein,adnexal diseases,18,28,1.722222222,1.682944444,0.128873934,0.304776743
genistein,lymphoma,18,29,1.777777778,1.732888889,0.111431981,0.402836676
genistein,"skin diseases, genetic",18,130,1.611111111,1.647944444,0.089949077,-0.409490955
genistein,lysosomal storage diseases,18,49,1.944444444,1.844222222,0.084502612,1.186025146
genistein,ectodermal dysplasia,18,20,1.944444444,1.861944444,0.090944546,0.907146205
genistein,parkinsonian disorders,18,40,1.722222222,1.735277778,0.097147193,-0.134389426
genistein,"hypersensitivity, immediate",18,54,1.833333333,1.754277778,0.103549222,0.763458712
genistein,carcinoma,18,57,1.611111111,1.630666667,0.097564414,-0.200437381
genistein,ataxia,18,35,1.722222222,1.788,0.082629323,-0.796058539
genistein,psoriasis,18,60,1.666666667,1.732277778,0.096004099,-0.683419893
genistein,muscular diseases,18,70,1.666666667,1.727277778,0.0817388,-0.741521907
genistein,ankylosis,18,14,2.055555556,1.918833333,0.095556831,1.43079485
genistein,"neoplastic syndromes, hereditary",18,37,1.666666667,1.672777778,0.099099339,-0.061666517
genistein,spondylarthritis,18,20,1.944444444,1.8345,0.087921103,1.250489821
genistein,"leukemia, myeloid",18,54,1.5,1.612611111,0.103134082,-1.091890371
genistein,uveitis,18,14,2.055555556,1.948944444,0.097633084,1.091956809
genistein,dyssomnias,18,21,2.055555556,1.992722222,0.097021046,0.647625809
genistein,obesity,18,14,1.833333333,2.018222222,0.094907622,-1.948093148
genistein,stomatognathic diseases,18,44,1.722222222,1.7985,0.085920416,-0.887772444
genistein,sensation disorders,18,22,2.055555556,2.033833333,0.096770682,0.224471109
genistein,amyotrophic lateral sclerosis,18,25,1.666666667,1.735444444,0.111987599,-0.614155305
genistein,varicose veins,18,28,1.777777778,1.979833333,0.093148478,-2.169177217
genistein,lymphoproliferative disorders,18,115,1.666666667,1.598555556,0.095982959,0.709616706
genistein,vasculitis,18,17,2.055555556,1.929055556,0.090681082,1.394998793
genistein,"lupus erythematosus, systemic",18,87,1.611111111,1.704888889,0.097762878,-0.959237085
genistein,lipid metabolism disorders,18,55,1.555555556,1.780444444,0.08428523,-2.668188588
genistein,asthma,18,43,1.833333333,1.775555556,0.104237383,0.55429037
genistein,myeloproliferative disorders,18,19,1.722222222,1.805111111,0.087134351,-0.95127683
genistein,"eye diseases, hereditary",18,136,1.777777778,1.713666667,0.095392044,0.672080278
genistein,coronary artery disease,18,37,1.777777778,1.884222222,0.091066114,-1.168869959
genistein,retinal degeneration,18,120,1.777777778,1.748555556,0.085694764,0.34100359
genistein,hypothalamic diseases,18,26,1.833333333,1.8405,0.086751365,-0.082611572
genistein,nevi and melanomas,18,17,2,1.881333333,0.090565848,1.310280522
genistein,autoimmune diseases,18,288,1.444444444,1.461111111,0.10654507,-0.156428324
genistein,spinal diseases,18,27,1.944444444,1.823,0.086306302,1.407132985
genistein,skin and connective tissue diseases,18,428,1.388888889,1.360666667,0.105203154,0.26826403
genistein,hyperinsulinism,18,32,1.888888889,1.925722222,0.086663657,-0.425014758
genistein,gonadal disorders,18,67,1.722222222,1.629722222,0.110592889,0.836400975
